ID,Ex_Sample,Ex_Cross,Consent,Sex,SexPref,Age,Country_Res,Country_Born,HPP_9,GDP,GINI,SexRatio.2017est.,SexRatio.15.54.,UNRegion,RelStatus,RelLength,RelY,RelM,Ethnicity,SRA,SRM,SRH,SRA_Partner,SRM_Partner,SRH_Partner,Kiss_Imp_Initial,Kiss_Imp_Est,Kiss_Freq,Hug_Freq,Sex_Freq,Kiss_Satis,Hug_Satis,Sex_Satis,GK_Breath,GK_Scent,GK_Taste,GK_Wet,GK_Contact,GK_Arous,GK_SynchStyle
6119187444,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118970050,0,0,1,2,1,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Colombiana ,4,4,4,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118765662,0,0,1,1,2,36,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7,7,NA,colombiano,6,5,6,4,1,6,89,11,40,59,77,38,34,35,100,100,100,99,95,96,98
6118282842,0,0,1,1,2,22,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,2.42,2,5,,5,3,6,7,5,6,100,100,80,30,70,86,62,60,82,82,90,88,90,83,56
6118261469,0,0,1,1,2,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestizo,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118257998,0,0,1,1,2,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestizo,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118245507,0,0,1,1,2,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,6,6,6,1,6,100,100,50,100,30,100,100,60,100,100,70,55,50,50,NA
6118242054,0,0,1,1,2,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.42,1,5,catolico,5,4,5,6,4,6,73,49,98,84,96,83,68,98,94,95,16,17,97,97,5
6118184309,0,0,1,1,2,48,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestiza ,6,6,6,NA,NA,NA,100,85,85,84,83,61,55,31,100,100,100,79,87,85,71
6118160099,0,0,1,1,2,52,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,2,2,NA,Mestizo,6,4,3,6,1,4,100,100,100,10,80,NA,0,100,100,80,40,70,97,100,80
6118139519,0,0,1,2,1,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,3,4,3,4,3,55,74,73,81,65,83,41,48,100,81,78,49,82,83,88
6118027491,0,0,1,2,1,27,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,10,10,0,Ninguna,3,NA,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118018787,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118011978,0,0,1,1,2,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,4,3,NA,NA,NA,55,20,60,89,12,50,95,53,90,90,52,50,40,61,51
6117999761,0,0,1,2,1,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7.5,7,6,Blanca,5,2,6,6,4,6,100,80,100,100,81,100,100,100,100,100,0,61,100,76,100
6117983072,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4,4,NA,,4,1,4,5,6,4,76,90,90,85,72,100,100,100,100,92,71,65,80,65,50
6117967965,0,0,1,1,2,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4.58,4,7,NO,6,6,7,7,1,6,100,100,100,100,80,90,90,100,100,100,100,99,100,100,50
6117954830,0,0,1,1,2,22,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.33,0,4,Ninguna,5,4,3,7,1,6,80,85,91,60,50,90,70,40,90,80,100,95,80,92,80
6117921080,0,0,1,1,2,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,6,7,3,NA,NA,NA,73,100,75,100,78,52,60,NA,NA,NA,NA,NA,NA,NA,NA
6117913480,0,0,1,1,2,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1,1,NA,Latino,5,4,4,6,4,4,90,100,91,84,57,82,66,31,70,41,81,74,35,58,52
6117908955,0,0,1,1,2,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,6,4,6,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6117907368,0,0,1,2,1,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,5,5,NA,"Ninguna en especifica, Colombiana blanca",4,3,4,2,4,1,90,80,80,90,90,80,80,80,100,100,80,99,91,100,80
6117896609,0,0,1,1,2,27,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.67,NA,8,No,7,7,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6117891777,0,0,1,2,1,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4.33,4,4,NA,6,1,3,6,4,4,100,70,60,45,36,50,50,24,100,100,100,100,100,80,91
6117891197,0,0,1,1,2,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,6.33,6,4,10,6,6,6,7,1,6,100,100,81,71,85,100,70,100,100,100,100,51,71,91,100
6117876563,0,0,1,1,2,31,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,2,4,2,2,NA,3,83,86,88,55,98,75,87,100,100,57,100,73,71,100,100
6117876195,0,0,1,2,1,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Caucacica,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6117874075,0,0,1,2,1,39,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7,7,NA,Colombia,5,1,4,4,4,4,100,100,90,100,60,90,100,70,100,100,100,70,90,70,100
6117872399,0,0,1,2,1,55,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7,7,NA,Blanco,3,1,4,3,4,4,79,87,91,98,70,84,85,79,80,90,92,64,77,92,76
6117868956,0,0,1,1,2,34,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.5,0,6,Mestizo,4,4,3,6,5,3,100,100,95,95,85,100,100,85,95,90,90,90,85,100,50
6117863967,0,0,1,1,2,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.08,0,1,Latino,6,7,6,7,2,7,60,80,100,95,100,90,90,100,50,80,90,75,60,95,90
6117857187,0,0,1,1,3,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.58,NA,7,,4,4,4,5,3,4,100,100,82,82,100,51,65,100,100,100,100,99,99,62,100
6117855352,0,0,1,1,2,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.08,0,1,Blanco,4,4,3,6,2,6,86,93,85,83,69,74,53,41,91,91,82,83,85,87,60
6115653733,0,0,1,2,1,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,NA,3,NA,NA,NA,100,100,90,90,40,99,99,60,90,100,100,40,50,80,80
6114759047,0,0,1,2,1,47,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,MESTIZA,4,1,3,NA,NA,NA,90,90,80,90,50,80,70,80,100,90,70,20,80,60,70
6110335829,0,0,1,2,1,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,1,5,5,5,6,90,80,70,80,60,90,60,60,100,85,50,100,95,100,75
6109738734,0,0,1,2,1,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,"No se, latina",6,4,6,4,5,4,85,100,95,49,85,90,99,88,95,96,80,47,71,93,69
6108927133,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.75,1,9,,5,2,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6107941354,0,0,1,2,2,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.08,1,1,Mestiza,4,2,3,4,6,4,100,100,100,85,100,81,100,100,80,80,90,100,100,46,85
6107581492,0,0,1,2,1,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestizo,3,4,2,NA,NA,NA,30,30,70,70,80,30,30,20,90,15,40,50,50,60,100
6106371365,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.92,1,11,,4,3,3,4,6,2,36,60,85,85,60,100,90,85,100,100,100,70,90,85,9
6106120635,0,0,1,2,1,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Hispana,5,1,4,4,5,4,90,88,90,73,70,95,90,90,100,90,100,100,100,90,90
6106115731,0,0,1,2,1,22,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.25,1,3,caucßsica,6,4,3,4,5,4,100,100,100,100,100,85,70,85,90,100,20,50,65,80,90
6106053854,0,0,1,2,1,27,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.67,NA,8,latina,5,4,4,4,4,7,96,100,80,80,85,52,55,57,100,100,100,100,83,97,100
6105753537,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Ninguno,4,3,6,NA,NA,NA,65,35,80,90,86,75,80,90,80,100,80,30,76,80,60
6105722765,0,0,1,1,2,56,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.5,1,6,latina,4,4,4,7,1,6,73,78,86,89,86,83,87,98,80,86,75,69,97,100,97
6105693377,0,0,1,2,3,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.83,1,10,Mestizo,4,5,6,4,5,5,38,91,72,71,70,69,62,43,96,91,91,74,92,99,50
6105378225,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,3,3,5,3,5,3,37,100,50,61,0,100,68,78,100,73,71,48,100,42,45
6104813516,0,0,1,2,1,33,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,19,19,NA,Catolica,4,1,6,3,4,4,89,85,94,92,74,81,80,85,87,92,86,61,87,81,96
6104812930,0,0,1,1,2,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.83,NA,10,,4,5,3,6,2,6,50,70,85,97,50,65,65,70,65,63,75,70,70,80,60
6104802187,0,0,1,2,2,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,2,5,NA,NA,NA,41,60,50,79,60,100,90,99,79,83,83,47,44,48,41
6104799127,0,0,1,2,1,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,4,6,NA,NA,NA,65,97,79,79,80,71,75,75,92,88,99,93,98,90,86
6104796135,0,0,1,1,2,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,6,2,NA,NA,NA,54,100,69,100,52,100,100,100,100,78,100,37,28,22,50
6104730162,0,0,1,2,1,42,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,16,16,NA,Ninguna,4,4,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104720583,0,0,1,2,1,35,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,13.25,13,3,,6,1,4,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104705838,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,colombiana,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104660900,0,0,1,1,2,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestizo,5,6,6,NA,NA,NA,60,75,56,70,75,85,90,90,85,66,58,80,90,78,70
6104530075,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,2.25,2,3,Amerindio,5,1,4,5,6,3,90,55,72,76,99,72,66,91,99,85,85,89,75,75,90
6104514229,0,0,1,2,1,22,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Blanca,6,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104463119,0,0,1,2,1,46,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,NA,NA,NA,,4,NA,6,4,4,6,85,75,85,95,85,85,85,90,100,95,95,80,90,90,70
6104433422,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Blanca,6,1,4,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104399131,0,0,1,2,3,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.25,NA,3,,3,5,4,4,6,4,40,73,50,30,73,60,54,79,90,77,66,40,39,50,65
6104324348,0,0,1,2,1,25,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4.08,2,25,No,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104252490,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.25,NA,15,Mestiza,4,1,4,4,5,3,100,90,90,90,100,100,70,100,100,100,50,60,60,60,50
6104194879,0,0,1,2,1,29,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,2.5,2,6,,4,2,4,4,6,4,90,90,93,96,90,100,90,99,100,100,74,42,89,100,63
6104125703,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Mestizo,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103933594,0,0,1,1,2,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.42,1,5,,4,4,4,4,3,3,98,99,86,94,70,92,89,87,86,87,88,87,86,87,85
6103910598,0,0,1,2,1,28,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.58,1,7,,5,1,4,2,4,3,100,100,82,100,56,100,100,100,100,78,44,100,100,94,62
6103863514,0,0,1,2,1,34,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7.83,7,10,Mestizo,4,2,6,4,4,3,100,100,80,100,70,80,100,90,100,100,90,60,70,80,70
6103844247,0,0,1,1,2,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,0.5,NA,6,Caucßsico ,5,7,6,6,1,6,100,100,100,100,100,100,80,100,100,100,100,50,80,50,50
6103773477,0,0,1,2,1,31,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3,3,NA,Ninguna,4,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103627753,0,0,1,1,2,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103599005,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,2.08,2,1,,5,6,4,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103593369,0,0,1,2,NA,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3.17,3,2,,4,1,6,6,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103583609,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,5,3,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103581659,0,0,1,2,1,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,0.75,NA,9,,4,4,3,NA,NA,NA,65,80,75,60,51,80,80,75,100,90,75,70,70,80,90
6103576707,0,0,1,1,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3.17,3,2,,5,4,4,2,3,5,80,35,80,70,83,57,53,75,100,100,80,90,20,85,50
6103560904,0,0,1,2,1,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,NA,5,6,6,3,88,43,44,70,83,30,42,67,100,100,NA,NA,85,75,90
6103554130,0,0,1,2,1,36,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,NA,6,NA,NA,NA,74,86,76,35,9,77,76,32,100,93,91,82,93,87,74
6103553545,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,2,2,NA,NA,NA,80,100,95,95,90,100,100,95,100,100,100,100,100,100,100
6103552317,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103549329,0,0,1,1,2,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,7,7,NA,NA,7,68,85,94,71,84,90,58,79,70,75,75,79,82,42,61
6103545096,0,0,1,2,1,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,7.83,7,10,,6,1,4,4,7,4,61,66,72,72,80,61,63,83,55,70,69,72,76,77,69
6103534810,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.25,1,3,No,5,5,5,7,6,5,59,82,100,87,66,100,100,70,100,100,81,81,81,77,51
6103507286,0,0,1,1,NA,40,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Caucßsico,5,4,6,4,4,6,85,100,90,70,70,100,90,60,100,100,100,85,80,90,85
6103498703,0,0,1,2,1,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,NA,4,NA,NA,NA,51,76,79,82,63,51,54,55,97,98,65,75,96,96,50
6103489527,0,0,1,2,1,25,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,2,4,NA,NA,NA,100,100,80,75,70,82,83,82,100,100,20,50,90,85,100
6103478490,0,0,1,1,2,42,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,20,20,NA,hispanic-latin,2,4,7,5,1,5,98,100,80,NA,70,78,65,48,80,83,88,74,72,79,55
6103464884,0,0,1,1,2,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,1,3,4,NA,NA,NA,66,50,80,80,25,81,60,50,50,50,82,54,70,80,30
6103427533,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,6,3,6,NA,NA,NA,80,90,84,60,89,80,66,82,100,100,86,100,76,83,100
6103426467,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.83,NA,10,,4,5,5,4,5,2,63,88,94,96,87,96,98,86,95,95,96,66,97,100,97
6103422113,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,5,1,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103422012,0,0,1,1,2,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3.17,3,2,Hispana,4,4,5,6,NA,5,100,100,100,100,50,85,100,29,100,100,80,50,72,86,67
6103413527,0,0,1,2,1,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,5,3,4,NA,NA,NA,100,100,100,100,100,100,99,100,100,100,100,100,88,100,78
6103407659,0,0,1,2,1,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.75,NA,9,,5,4,6,5,5,4,60,61,55,88,61,83,86,68,100,66,57,NA,NA,32,NA
6103344721,0,0,1,2,1,24,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,5,1,4,NA,NA,NA,100,90,80,73,73,80,77,85,100,90,91,88,100,96,84
6103338036,0,0,1,1,2,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.42,0,5,,6,6,6,6,1,5,100,95,100,92,90,100,100,75,100,71,73,39,62,88,85
6103298284,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1,1,NA,,5,6,2,5,6,5,35,64,100,100,76,100,100,100,100,69,71,50,79,50,75
6103269306,0,0,1,2,2,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.58,NA,7,O,4,1,6,5,1,4,40,100,100,100,72,90,100,80,100,100,82,53,100,90,86
6103268415,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.17,NA,2,colombiana,4,1,4,3,6,5,70,99,60,100,35,100,100,100,100,80,30,27,45,55,15
6103266808,0,0,1,1,2,23,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,ninguna,6,6,7,7,7,6,100,100,100,100,100,100,100,100,79,100,100,67,100,77,100
6103256920,0,0,1,2,1,29,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.58,NA,7,blanca,6,5,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103245471,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.08,1,1,Latinos,4,3,6,5,6,6,80,70,100,100,100,100,100,100,70,70,50,100,100,0,80
6103243689,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.58,1,7,"Colombiana, Bogotß",4,2,4,4,5,5,19,88,100,94,0,100,100,100,100,100,35,0,3,0,11
6103219329,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3.08,3,1,ninguna,6,1,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103201814,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103179077,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Colombiana,4,1,5,4,4,3,90,100,59,74,NA,65,53,94,100,100,99,99,100,100,100
6103167921,0,0,1,2,1,34,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,6.33,6,4,,5,NA,4,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103164585,0,0,1,2,1,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4.25,4,3,,4,1,4,6,4,4,85,80,80,100,60,70,70,100,100,100,70,50,60,80,50
6103146518,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,blanca,5,NA,4,NA,NA,NA,100,50,100,70,100,100,100,100,100,100,100,50,50,50,30
6103125316,0,0,1,2,1,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.33,NA,4,,6,5,6,6,4,6,100,100,80,80,100,90,90,95,100,100,100,100,85,90,10
6103107485,0,0,1,2,1,26,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,5,5,NA,,4,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103083268,0,0,1,2,1,41,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.5,NA,6,BLANCA,6,4,3,5,6,6,99,99,90,99,70,90,99,80,100,99,100,50,90,90,50
6103076436,0,0,1,1,2,30,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,4.5,4,6,Afrocolombiano,4,5,5,5,1,4,90,100,83,70,90,71,90,96,100,100,100,81,85,80,50
6103073676,0,0,1,1,2,29,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,3.5,3,6,,5,4,3,6,4,6,100,81,74,90,73,71,72,72,95,100,95,83,91,98,92
6103069169,0,0,1,2,2,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,4,5,4,NA,NA,NA,100,100,80,100,80,60,65,71,30,30,51,100,100,81,100
6103045236,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.75,1,9,Colombiana ,5,1,3,6,6,6,53,76,75,100,67,81,100,100,100,100,100,77,100,67,67
6103044052,0,0,1,2,1,21,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.08,1,1,Latinoamericana,4,2,4,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103005166,0,0,1,2,1,25,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,0.33,0,4,8,5,4,3,5,6,6,86,91,73,72,61,58,48,44,38,42,40,35,63,29,27
6103000583,0,0,1,1,2,42,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,22,22,NA,,4,5,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6102985081,0,0,1,2,1,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,NA,NA,NA,,5,1,4,4,4,3,61,42,42,52,74,72,56,66,85,78,78,81,62,72,87
6102956377,0,0,1,2,1,19,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Colombia,4,1,6,4,NA,NA,64,77,55,64,80,90,68,46,84,97,87,50,79,68,91
6102950719,0,0,1,2,1,22,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Bogotß ,5,3,4,NA,NA,NA,98,99,58,65,79,96,92,94,98,100,99,90,50,30,51
6102939953,0,0,1,2,1,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,1,1.08,1,1,,5,1,5,6,6,5,95,95,90,20,60,90,90,60,99,99,99,80,80,80,80
6102930628,0,0,1,2,1,20,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,Ninguna,3,NA,5,NA,NA,NA,79,90,80,100,80,100,100,100,100,100,100,33,100,100,72
6102927894,0,0,1,2,2,18,Colombia,Colombia,0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,,1,1,1,5,2,2,40,58,73,54,0,71,79,NA,89,100,100,51,30,43,77
